repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
hizzgdev/jsmind,>1800,3716,2025-09-22T13:18:28Z,package.json,9,0,,,,,0
IsmaelMartinez/teams-for-linux,>1800,3721,2025-09-22T14:27:02Z,package.json,29,1,,CVE-2022-29257,6.6,,0
rollup/plugins,>1800,3723,2025-09-16T23:11:55Z,package.json,94,7,"GHSA-8cc4-rfj6-fhg4,GHSA-vm32-9rqf-rh3r,GHSA-4gmj-3p3h-gm8h,GHSA-7fh5-64p2-3v2j,GHSA-9pv7-vfvm-6vr7,GHSA-76p7-773f-r4q5","CVE-2023-44270,CVE-2024-47829,CVE-2023-26144,CVE-2024-27088,CVE-2024-47068,CVE-2024-53866,CVE-2024-11831","6.1,0.0,6.1,6.1,5.3","MODERATE,MODERATE,MODERATE,LOW,MODERATE,MODERATE",0
dillonzq/LoveIt,>1800,3709,2025-09-22T08:12:28Z,package.json,8,0,,,,,0
BrowserBox/BrowserBox,>1800,3714,2025-09-22T18:48:58Z,package.json,82,6,"GHSA-3h5v-q93c-6h6q,GHSA-vp56-6g26-6827,GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx,GHSA-qwcr-r2fm-qrc7","CVE-2024-29041,CVE-2024-43796,CVE-2024-45590,CVE-2024-37890,CVE-2022-2596,CVE-2017-1000042","7.5,5.9,6.1,5.0","HIGH,HIGH,MODERATE,HIGH,MODERATE,LOW",0
gildas-lormeau/zip.js,>1800,3705,2025-09-22T14:08:07Z,package.json,7,0,,,,,0
nikkinikki-org/OpenWrt-nikki,>1800,3704,2025-09-23T01:29:12Z,package.json,0,0,,,,,0
MoonHighway/learning-react,>1800,3696,2025-09-22T13:18:10Z,package.json,40,10,"GHSA-vxf5-wxwp-m7g9,GHSA-qpjv-v59x-3qc4,GHSA-qw6h-vgh9-j6wx,GHSA-c59h-r6p8-q9wc,GHSA-fq77-7p7r-83rj,GHSA-4342-x723-ch2f,GHSA-25mp-g6fv-mqxx,GHSA-g5qg-72qw-gw5v,GHSA-rv95-896h-c2vc,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2021-43803,CVE-2024-29041,CVE-2024-43796,CVE-2020-5284,CVE-2025-57822,CVE-2025-32421,CVE-2021-37699,CVE-2025-57752,CVE-2023-46298",5.0,"MODERATE,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE,MODERATE,LOW",0
paperwm/PaperWM,>1800,3679,2025-09-22T23:16:52Z,package.json,0,0,,,,,0
mozilla/source-map,>1800,3672,2025-09-16T11:52:27Z,package.json,7,0,,,,,0
piroor/treestyletab,>1800,3678,2025-09-22T10:03:39Z,package.json,20,2,GHSA-4gw3-8f77-f72c,"CVE-2020-7760,CVE-2020-1481","8.8,5.3",MODERATE,2
mermaid-js/mermaid-cli,>1800,3628,2025-09-22T22:24:46Z,package.json,15,9,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-7rqq-prvp-x9jh,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-vg6x-rcgg-rjx6,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2025-54881,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE",2
RafalWilinski/express-status-monitor,>1800,3628,2025-09-22T22:49:00Z,package.json,13,10,"GHSA-qw6h-vgh9-j6wx,GHSA-76c9-3jph-rj3q,GHSA-gxpj-cx7g-858c,GHSA-jr5f-v2jv-69x6,GHSA-rv95-896h-c2vc,GHSA-4hjh-wcwx-xvwj,GHSA-wf5p-g6vw-rhxx,GHSA-p8p7-x288-28g6,GHSA-25hc-qcg6-38wj","CVE-2024-43796,CVE-2024-29041,CVE-2023-45857,CVE-2024-57965,CVE-2025-27152,CVE-2023-28155,CVE-2025-7339,CVE-2017-16137,CVE-2024-38355,CVE-2025-58754","5.0,0.0","MODERATE,MODERATE,LOW,LOW,LOW,MODERATE,MODERATE,HIGH,HIGH",0
dqzboy/Docker-Proxy,>1800,3659,2025-09-22T14:08:54Z,package.json,19,15,"GHSA-3h5v-q93c-6h6q,GHSA-w974-rq9x-mh3v,GHSA-x3g3-334f-q6h4,GHSA-2j5v-fc74-j9q2,GHSA-5q54-8p9j-x74j,GHSA-jr5f-v2jv-69x6,GHSA-5p84-mmh9-pxgr,GHSA-4hjh-wcwx-xvwj,GHSA-847g-34c5-vvm8,GHSA-wf5p-g6vw-rhxx,GHSA-x65c-4fgj-5fc3,GHSA-vjcj-5g2r-vxqc,GHSA-qwcr-r2fm-qrc7","CVE-2020-19697,CVE-2018-19056,CVE-2024-37890,CVE-2019-9737,CVE-2024-57965,CVE-2025-27152,CVE-2023-29641,CVE-2019-14517,CVE-2018-16330,CVE-2019-14653,CVE-2023-45857,CVE-2024-45590,CVE-2020-19698,CVE-2020-19660,CVE-2025-58754","0.0,7.5,6.1,6.1","MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",7
sindresorhus/meow,>1800,3643,2025-09-22T17:39:10Z,package.json,29,0,,,,,0
mac-s-g/react-json-view,>1800,3623,2025-09-19T04:32:11Z,package.json,40,5,"GHSA-4v9v-hfq4-rm2v,GHSA-8hfj-j24r-96c4,GHSA-9jgg-88mc-972h,GHSA-r8f7-9pfq-mjmv,GHSA-wc69-rhjr-hc9g","CVE-2022-24785,CVE-2020-24025,CVE-2022-31129,CVE-2025-30359,CVE-2025-30360","7.5,5.3","HIGH,HIGH,MODERATE,MODERATE,MODERATE",1
sve1r/Rules-For-Quantumult-X,>1800,3618,2025-09-22T12:14:02Z,package.json,0,0,,,,,0
aquasecurity/cloudsploit,>1800,3621,2025-09-20T21:33:00Z,package.json,24,3,"GHSA-rmvr-2pp2-xj38,GHSA-fwr7-v2mv-hh25,GHSA-f8q6-p94x-37v3","CVE-2025-25290,CVE-2021-43138,CVE-2022-3517","7.5,7.8","HIGH,MODERATE,HIGH",1
fastify/fast-json-stringify,>1800,3607,2025-09-21T21:45:47Z,package.json,19,2,GHSA-4vvj-4cpr-p986,"CVE-2022-39288,CVE-2024-43788","6.4,7.5",MODERATE,0
micromodal/Micromodal,>1800,3602,2025-09-21T07:58:24Z,package.json,18,3,"GHSA-gcx4-mw62-g8wm,GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-43796,CVE-2024-29041,CVE-2024-47068","6.1,6.1,5.0","HIGH,MODERATE,LOW",0
crocodilestick/Calibre-Web-Automated,>1800,3589,2025-09-22T21:59:16Z,package.json,0,0,,,,,0
certd/certd,>1800,3686,2025-09-22T15:49:49Z,package.json,290,18,"GHSA-2pr6-76vf-7546,GHSA-p2ph-7g93-hw3m,GHSA-hjwq-mjwj-4x6c,GHSA-x8qp-wqqm-57ph,GHSA-w7rc-rwvf-8q5r,GHSA-8hc4-vh64-cxmj,GHSA-g4jq-h2w9-997c,GHSA-mwcw-c2x4-8c55,GHSA-9h6g-pr28-7cqp,GHSA-9r9m-ffp6-9x4v,GHSA-gcx4-mw62-g8wm,GHSA-fjxv-7rqg-78g4,GHSA-8j8c-7jfh-h6hx,GHSA-r683-j2x4-v87g,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-jqfw-vq24-v9c3,GHSA-9crc-q9x8-hgqq","CVE-2024-52810,CVE-2024-52809,CVE-2025-58752,CVE-2025-58754,CVE-2024-39338,CVE-2020-15168,CVE-2022-0235,CVE-2024-47068,CVE-2024-57965,CVE-2025-27152,CVE-2025-53892,CVE-2025-58751,CVE-2025-24964,CVE-2025-27597,CVE-2024-55565,CVE-2025-7783,CVE-2023-3676","8.8,0.0,6.1,8.8,0.0,5.3","MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,HIGH,HIGH,LOW,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,LOW,LOW,CRITICAL,MODERATE,MODERATE,HIGH",0
jasonlong/isometric-contributions,>1800,3580,2025-09-07T06:14:49Z,package.json,8,0,,,,,0
vogler/free-games-claimer,>1800,3587,2025-09-22T08:32:55Z,package.json,11,0,,,,,0
prettier/eslint-plugin-prettier,>1800,3587,2025-09-22T14:51:57Z,package.json,33,0,,,,,0
jin-yufeng/mp-html,>1800,3575,2025-09-22T15:04:31Z,package.json,19,0,,,,,0
webtorrent/instant.io,>1800,3549,2025-09-22T17:29:49Z,package.json,24,3,"GHSA-3965-hpx2-q597,GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-29041,CVE-2024-43796,CVE-2024-36361",5.0,"MODERATE,LOW,MODERATE",0
kalkih/mini-graph-card,>1800,3553,2025-09-22T15:40:26Z,package.json,33,3,"GHSA-x2pg-mjhr-2m5x,GHSA-gcx4-mw62-g8wm","CVE-2020-26226,CVE-2024-47068,CVE-2022-31051","8.1,8.1,8.1,6.1,6.1,8.1","MODERATE,HIGH",0
xxnuo/MTranServer,>1800,3534,2025-09-23T01:46:14Z,package.json,8,0,,,,,0
stevenschobert/instafeed.js,>1800,3515,2025-09-22T01:42:00Z,package.json,6,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
vitaly-t/pg-promise,>1800,3531,2025-09-22T18:57:45Z,package.json,15,0,,,,,0
panva/node-oidc-provider,>1800,3538,2025-09-21T12:34:05Z,package.json,34,0,,,,,0
EFForg/privacybadger,>1800,3514,2025-09-22T23:18:18Z,package.json,10,0,,,,,0
paralleldrive/cuid,>1800,3504,2025-09-18T07:49:42Z,package.json,14,0,,,,,0
SchemaStore/schemastore,>1800,3503,2025-09-22T15:46:59Z,package.json,24,0,,,,,0
simple-statistics/simple-statistics,>1800,3473,2025-09-22T00:12:05Z,package.json,17,4,"GHSA-x2fc-mxcx-w4mf,GHSA-pv8x-p9hq-j328,GHSA-gcx4-mw62-g8wm,GHSA-vx5c-87qx-cv6c","CVE-2017-1001003,CVE-2017-1001002,CVE-2024-47068,CVE-2020-7743","7.3,6.1","CRITICAL,CRITICAL,HIGH,HIGH",0
GSConnect/gnome-shell-extension-gsconnect,>1800,3470,2025-09-23T04:12:45Z,package.json,5,0,,,,,0
coffe1891/frontend-hard-mode-interview,>1800,3460,2025-09-20T15:09:48Z,package.json,0,0,,,,,0
openai/openai-realtime-console,>1800,3448,2025-09-23T01:41:30Z,package.json,15,13,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-64vr-g452-qvp3,GHSA-9cwx-2883-4wfx,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6,GHSA-8jhw-289h-jh2g,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-92r3-m2mg-pj97","CVE-2023-49293,CVE-2025-32395,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2024-45812,CVE-2024-45811,CVE-2024-23331,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2024-31207,CVE-2025-31486",5.3,"MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",26
cypress-io/cypress-example-recipes,>1800,3478,2025-09-18T07:30:08Z,package.json,134,18,"GHSA-4v9v-hfq4-rm2v,GHSA-29mw-wpgm-hmr9,GHSA-xvch-5gv4-984h,GHSA-8cf7-32gw-wr33,GHSA-qw6h-vgh9-j6wx,GHSA-qwph-4952-7xr6,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-pfrx-2q88-qq97,GHSA-35jh-r3h4-6jhm,GHSA-7fh5-64p2-3v2j,GHSA-rv95-896h-c2vc,GHSA-hjrf-2m68-5959,GHSA-5j4c-8p2g-v4jx,GHSA-6g6m-m6h5-w9gf,GHSA-g3ch-rx76-35fx,GHSA-qwcr-r2fm-qrc7,GHSA-7f5c-rpf4-86p8","CVE-2023-44270,CVE-2022-23540,CVE-2022-33987,CVE-2024-9506,CVE-2024-29041,CVE-2024-43796,CVE-2020-15084,CVE-2021-32822,CVE-2025-30360,CVE-2020-28500,CVE-2022-23539,CVE-2024-43788,CVE-2021-44906,CVE-2022-23541,CVE-2024-45590,CVE-2024-6783,CVE-2025-30359,CVE-2021-23337","9.8,7.5,5.9,7.7,5.0,6.4,7.2","CRITICAL,MODERATE,HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,HIGH",0
yuzutech/kroki,>1800,3435,2025-09-22T23:16:49Z,package.json,26,2,"GHSA-7rqq-prvp-x9jh,GHSA-8gwm-58g9-j8pw","CVE-2025-54880,CVE-2025-54881",,"MODERATE,MODERATE",0
HCLonely/awesome-bilibili-extra,>1800,3432,2025-09-22T15:49:57Z,package.json,4,4,"GHSA-wf5p-g6vw-rhxx,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-58754,CVE-2024-57965,CVE-2025-27152,CVE-2023-45857",0.0,"MODERATE,HIGH,HIGH",0
2factorauth/twofactorauth,>1800,3429,2025-09-19T02:04:01Z,package.json,12,0,,,,,0
open-xml-templating/docxtemplater,>1800,3393,2025-09-23T04:48:38Z,package.json,41,0,,,,,0
antfu/vscode-file-nesting-config,>1800,3350,2025-09-17T23:27:11Z,package.json,12,0,,,,,0
siimon/prom-client,>1800,3352,2025-09-22T11:46:57Z,package.json,20,0,,,,,0
animir/node-rate-limiter-flexible,>1800,3370,2025-09-21T17:24:29Z,package.json,27,0,,,,,0
facebook/react-strict-dom,>1800,3390,2025-09-22T17:08:43Z,package.json,78,1,GHSA-4wf5-vphf-c2xc,CVE-2022-25858,5.3,HIGH,0
chartbrew/chartbrew,>1800,3435,2025-09-23T03:40:44Z,package.json,128,24,"GHSA-29mw-wpgm-hmr9,GHSA-vg7j-7cwx-8wgw,GHSA-mwcw-c2x4-8c55,GHSA-f598-mfpv-gmfx,GHSA-9h6g-pr28-7cqp,GHSA-qrpm-p2h7-hrv2,GHSA-35jh-r3h4-6jhm,GHSA-7fh5-64p2-3v2j,GHSA-mqr2-w7wj-jjgr,GHSA-wc69-rhjr-hc9g,GHSA-p8p7-x288-28g6,GHSA-8c25-f3mj-v6h8,GHSA-m7xq-9374-9rvx,GHSA-8hfj-j24r-96c4,GHSA-g4jq-h2w9-997c,GHSA-fpw7-j2hg-69v5,GHSA-hwqf-gcqm-7353,GHSA-wrh9-cjv3-2hpw,GHSA-pmh2-wpjm-fj45,GHSA-ghr5-ch3p-vcr6,GHSA-49j4-86m8-q2jw,GHSA-jqfw-vq24-v9c3,GHSA-4rch-2fh8-94vw,GHSA-vqfx-gj96-3w95","CVE-2024-21511,CVE-2023-44270,CVE-2022-31129,CVE-2022-24785,CVE-2023-28155,CVE-2025-58752,CVE-2025-23061,CVE-2023-22579,CVE-2023-25813,CVE-2021-23337,CVE-2023-22580,CVE-2024-53900,CVE-2024-21508,CVE-2023-22578,CVE-2020-28500,CVE-2024-21512,CVE-2024-21507,CVE-2024-21509,CVE-2021-23566,CVE-2025-58751,CVE-2024-55565,CVE-2021-23400,CVE-2024-33883","10.0,6.5,6.3,7.5,4.0,7.2,5.3","HIGH,CRITICAL,CRITICAL,MODERATE,CRITICAL,CRITICAL,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,LOW,LOW",1
varkor/quiver,>1800,3327,2025-09-23T02:22:20Z,package.json,1,0,,,,,0
bbc/peaks.js,>1800,3331,2025-09-18T03:04:22Z,package.json,34,1,,CVE-2020-1481,8.8,,2
scurker/currency.js,>1800,3326,2025-09-22T17:32:18Z,package.json,28,4,"GHSA-765h-qjxv-5f44,GHSA-pfq8-rq6v-vf5m,GHSA-f2jv-r9rf-7988,GHSA-gcx4-mw62-g8wm","CVE-2021-23369,CVE-2021-23383,CVE-2024-47068,CVE-2022-37620","6.1,7.5,5.6","HIGH,HIGH,CRITICAL,CRITICAL",1
holistics/dbml,>1800,3350,2025-09-22T07:03:23Z,package.json,91,7,"GHSA-p6mc-m468-83gw,GHSA-29mw-wpgm-hmr9,GHSA-g4jq-h2w9-997c,GHSA-35jh-r3h4-6jhm,GHSA-968p-4wvh-cqc8,GHSA-jqfw-vq24-v9c3,GHSA-wmjq-jrm2-9wfr","CVE-2025-46328,CVE-2025-58751,CVE-2025-58752,CVE-2021-23337,CVE-2025-27789,CVE-2020-28500,CVE-2020-8203","5.3,5.3,7.2","LOW,LOW,MODERATE,MODERATE,LOW,LOW,LOW,HIGH,MODERATE,HIGH",0
mxschmitt/action-tmate,>1800,3311,2025-09-22T15:27:02Z,package.json,10,0,,,,,0
obgnail/typora_plugin,>1800,3325,2025-09-22T14:35:00Z,package.json,25,0,,,,,0
tschaub/gh-pages,>1800,3319,2025-09-21T09:37:40Z,package.json,13,1,GHSA-52f5-9888-hmc6,CVE-2025-54798,,LOW,0
gnmyt/Nexterm,>1800,3333,2025-09-23T03:56:48Z,package.json,64,0,,,,,0
Wei-Shaw/claude-relay-service,>1800,3301,2025-09-23T03:54:39Z,package.json,59,21,"GHSA-4r4m-qw57-chr8,GHSA-qw6h-vgh9-j6wx,GHSA-64vr-g452-qvp3,GHSA-c24v-8rfc-w8vw,GHSA-x574-m823-4x7w,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-356w-63v5-8wf4,GHSA-8jhw-289h-jh2g,GHSA-g4jq-h2w9-997c,GHSA-8hc4-vh64-cxmj,GHSA-5m5x-9j46-h678,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-5pgg-2g8v-p4x9,GHSA-vg6x-rcgg-rjx6,GHSA-4r6h-8v6p-xvw6,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-rv95-896h-c2vc","CVE-2024-29041,CVE-2024-43796,CVE-2023-30533,CVE-2025-24010,CVE-2025-46565,CVE-2024-45812,CVE-2024-45811,CVE-2024-23331,CVE-2025-58752,CVE-2024-31207,CVE-2025-58754,CVE-2024-39338,CVE-2025-32395,CVE-2024-22363,CVE-2024-57965,CVE-2025-27152,CVE-2025-57665,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2025-31486","0.0,0.0,5.0,5.3","HIGH,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,LOW,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",1
parallel-js/parallel.js,>1800,3246,2025-09-20T07:10:46Z,package.json,8,0,,,,,0
ember-cli/ember-cli,>1800,3249,2025-09-19T07:41:26Z,package.json,293,1,GHSA-52f5-9888-hmc6,CVE-2025-54798,,LOW,0
Clooos/Bubble-Card,>1800,3221,2025-09-22T02:48:24Z,package.json,4,0,,,,,0
openseadragon/openseadragon,>1800,3245,2025-09-20T14:16:33Z,package.json,14,0,,,,,0
collabnix/kubetools,>1800,3213,2025-09-23T03:01:45Z,package.json,11,1,GHSA-7fh5-64p2-3v2j,CVE-2023-44270,,MODERATE,0
luestr/ProxyResource,>1800,3206,2025-09-23T00:04:31Z,package.json,0,0,,,,,0
Automattic/juice,>1800,3200,2025-09-22T15:52:20Z,package.json,13,1,GHSA-3xgq-45jj-v275,CVE-2024-21538,,HIGH,0
jcubic/jquery.terminal,>1800,3197,2025-09-22T17:33:17Z,package.json,19,1,GHSA-7fh5-64p2-3v2j,CVE-2023-44270,,MODERATE,0
jpillora/xdomain,>1800,3155,2025-09-20T03:51:41Z,package.json,3,1,GHSA-37q6-576q-vgr7,CVE-2018-14731,,HIGH,0
htmlhint/HTMLHint,>1800,3199,2025-09-21T22:32:45Z,package.json,30,0,,,,,0
klaudiosinani/tusk,>1800,3158,2025-09-22T14:04:14Z,package.json,11,18,"GHSA-hvf8-h2qh-37m9,GHSA-p2jh-44qj-pf2v,GHSA-qqvq-6xgj-jw8g,GHSA-77xc-hjv8-ww97,GHSA-7x97-j373-85x5,GHSA-h9jc-284h-533g,GHSA-mq8j-3h7h-p8g7,GHSA-3p22-ghq8-v749,GHSA-vmqv-hx8q-j7mg,GHSA-f9mq-jph6-9mhm,GHSA-mpjm-v997-c4h4,GHSA-m93v-9qjc-3g79,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-6vrv-94jv-crrg,GHSA-w573-4hg7-7wgq","CVE-2020-15096,CVE-2020-4075,CVE-2022-29257,CVE-2023-39956,CVE-2020-4077,CVE-2023-44402,CVE-2022-29247,CVE-2023-5217,CVE-2020-4076,CVE-2020-26272,CVE-2021-39184,CVE-2023-29198,CVE-2022-36077,CVE-2024-46993,CVE-2025-55305,CVE-2022-38778,CVE-2022-21718,CVE-2022-38900",6.5,"LOW,MODERATE,HIGH,HIGH,MODERATE,MODERATE,LOW,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,HIGH",0
Tencent/weui.js,>1800,3184,2025-08-29T01:56:01Z,package.json,31,6,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-cf66-xwfp-gvc4,GHSA-8mmm-9v2q-x3f9,GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc","CVE-2024-29041,CVE-2024-43796,CVE-2025-30359,CVE-2022-37611,CVE-2025-30360,CVE-2018-14732","7.5,5.0","HIGH,MODERATE,MODERATE,CRITICAL,MODERATE,LOW",0
hotheadhacker/seedbox-lite,>1800,3154,2025-09-22T20:12:41Z,package.json,19,4,"GHSA-jqfw-vq24-v9c3,GHSA-g4jq-h2w9-997c,GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2025-58752,CVE-2024-29041,CVE-2024-43796,CVE-2025-58751","5.3,5.0","LOW,LOW,MODERATE,LOW",0
hybridsjs/hybrids,>1800,3140,2025-09-19T18:45:25Z,package.json,15,0,,,,,0
pillarjs/iconv-lite,>1800,3136,2025-09-21T11:16:29Z,package.json,22,5,"GHSA-7x7c-qm48-pq9c,GHSA-fwr7-v2mv-hh25,GHSA-p8p7-x288-28g6,GHSA-rc3x-jf5g-xvc5,GHSA-c2qf-rxjj-qqgw","CVE-2021-43138,CVE-2023-28155,CVE-2021-23495,CVE-2022-0437,CVE-2022-25883","7.8,5.3,5.4","MODERATE,HIGH,HIGH,MODERATE,MODERATE",0
reactjs/react-tabs,>1800,3143,2025-09-22T20:27:20Z,package.json,41,0,,,,,0
paralleldrive/cuid2,>1800,3115,2025-09-23T00:38:05Z,package.json,15,10,"GHSA-7m27-7ghc-44w9,GHSA-qpjv-v59x-3qc4,GHSA-c59h-r6p8-q9wc,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-4342-x723-ch2f,GHSA-g5qg-72qw-gw5v,GHSA-3h52-269p-cp9r,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2024-47831,CVE-2024-56332,CVE-2025-57822,CVE-2025-32421,CVE-2024-51479,CVE-2025-29927,CVE-2025-48068,CVE-2025-57752,CVE-2023-46298",,"LOW,MODERATE,CRITICAL,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE",0
NUKnightLab/TimelineJS3,>1800,3119,2025-09-22T22:14:56Z,package.json,30,7,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986,GHSA-9p95-fxvg-qgq2,GHSA-vhxf-7vqr-mrjg,GHSA-hc6q-2mpp-qw7j,GHSA-9w5j-4mwv-2wj8","CVE-2022-25860,CVE-2024-43788,CVE-2025-26791,CVE-2023-28154,CVE-2022-25912,CVE-2025-30359,CVE-2025-30360","6.4,8.1","MODERATE,MODERATE,CRITICAL,MODERATE,HIGH,CRITICAL,MODERATE",0
HiddenRamblings/TagMo,>1800,3094,2025-09-21T18:43:57Z,package.json,0,0,,,,,0
zmister2016/MrDoc,>1800,3125,2025-09-22T17:31:44Z,package.json,68,11,"GHSA-jpcq-cgw6-v4j6,GHSA-29mw-wpgm-hmr9,GHSA-rmxg-73gg-4p98,GHSA-c7qv-q95q-8v27,GHSA-gcx4-mw62-g8wm,GHSA-gxr4-xjj5-5px2,GHSA-968p-4wvh-cqc8,GHSA-35jh-r3h4-6jhm,GHSA-6c3j-c64m-qhgq","CVE-2019-11358,CVE-2021-23337,CVE-2015-9251,CVE-2024-47068,CVE-2020-28500,CVE-2024-21536,BIT-drupal-2020-11023,BIT-drupal-2020-11022,CVE-2025-27789,CVE-2020-11022,CVE-2020-11023","6.1,6.9,6.1,7.5,7.2","MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH",5
anvaka/ngraph.path,>1800,3087,2025-09-22T12:08:31Z,package.json,5,0,,,,,0
ajaxorg/ace-builds,>1800,3079,2025-09-23T03:35:02Z,package.json,0,0,,,,,0
7Sageer/sublink-worker,>1800,3067,2025-09-22T17:46:46Z,package.json,5,0,,,,,0
alewin/useWorker,>1800,3078,2025-09-18T21:12:08Z,package.json,16,7,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-356w-63v5-8wf4,GHSA-jqfw-vq24-v9c3,GHSA-xcj6-pq6g-qj4x,GHSA-859w-5945-r5v3,GHSA-x574-m823-4x7w","CVE-2025-32395,CVE-2025-30208,CVE-2025-46565,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2025-31486",5.3,"MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",34
callstack/react-native-builder-bob,>1800,3088,2025-09-21T18:44:50Z,package.json,68,15,"GHSA-fr5h-rqp8-mj6g,GHSA-7m27-7ghc-44w9,GHSA-qpjv-v59x-3qc4,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-3xgq-45jj-v275,GHSA-9c47-m6qq-7p4h,GHSA-gp8f-8m3g-qvj9,GHSA-ghr5-ch3p-vcr6,GHSA-4342-x723-ch2f,GHSA-g5qg-72qw-gw5v,GHSA-3h52-269p-cp9r,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v","CVE-2025-55173,CVE-2024-47831,CVE-2024-56332,CVE-2025-57822,CVE-2024-34351,CVE-2025-32421,CVE-2024-51479,CVE-2025-29927,CVE-2025-48068,CVE-2025-57752,CVE-2022-46175,CVE-2020-1481,CVE-2024-21538,CVE-2024-46982,CVE-2024-33883","7.1,8.8","HIGH,MODERATE,CRITICAL,HIGH,MODERATE,HIGH,LOW,LOW,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,HIGH",1
KhronosGroup/Vulkan-Docs,>1800,3064,2025-09-23T03:35:54Z,package.json,3,0,,,,,0
panphora/overtype,>1800,3061,2025-09-23T04:50:01Z,package.json,6,1,GHSA-67mh-4wv8-2f99,,,MODERATE,0
